《ファイル情報》,,,,,,
,測定項目情報,0x0503,CV ｻｲｸﾘｯｸﾎﾞﾙﾀﾝﾒﾄﾘ,,,
,1.85E+02,-9.12E-01,-8.29E-05,-9.60E-01,カソード,
,1.85E+02,-9.13E-01,-1.06E-04,-9.73E-01,カソード,
,1.85E+02,-9.14E-01,-5.73E-05,-9.19E-01,カソード,
,1.85E+02,-9.15E-01,-9.40E-05,-9.83E-01,カソード,
,1.85E+02,-9.16E-01,-6.35E-05,-9.16E-01,カソード,
,1.86E+02,-9.17E-01,-9.98E-05,-9.96E-01,カソード,
,1.86E+02,-9.18E-01,-4.94E-05,-9.13E-01,カソード,
,1.86E+02,-9.19E-01,-6.77E-05,-9.39E-01,カソード,
,1.86E+02,-9.20E-01,-1.13E-04,-1.00E+00,カソード,
,1.86E+02,-9.21E-01,-7.14E-05,-9.69E-01,カソード,
,1.86E+02,-9.22E-01,-9.41E-05,-9.60E-01,カソード,
,1.86E+02,-9.23E-01,-7.84E-05,-9.67E-01,カソード,
,1.86E+02,-9.24E-01,-6.69E-05,-9.42E-01,カソード,
,1.86E+02,-9.25E-01,-9.60E-05,-9.73E-01,カソード,
,1.86E+02,-9.26E-01,-8.98E-05,-9.72E-01,カソード,
,1.87E+02,-9.27E-01,-7.62E-05,-9.66E-01,カソード,
,1.87E+02,-9.28E-01,-7.15E-05,-9.65E-01,カソード,
,1.87E+02,-9.29E-01,-7.85E-05,-9.74E-01,カソード,
,1.87E+02,-9.30E-01,-9.66E-05,-1.00E+00,カソード,
,1.87E+02,-9.31E-01,-1.08E-04,-1.02E+00,カソード,
,1.87E+02,-9.32E-01,-8.58E-05,-1.00E+00,カソード,
,1.87E+02,-9.33E-01,-7.33E-05,-9.81E-01,カソード,
,1.87E+02,-9.34E-01,-7.78E-05,-9.74E-01,カソード,
,1.87E+02,-9.35E-01,-7.74E-05,-9.73E-01,カソード,
,1.87E+02,-9.36E-01,-7.46E-05,-9.77E-01,カソード,
,1.88E+02,-9.37E-01,-6.77E-05,-9.57E-01,カソード,
,1.88E+02,-9.38E-01,-8.51E-05,-9.80E-01,カソード,
,1.88E+02,-9.39E-01,-8.26E-05,-9.79E-01,カソード,
,1.88E+02,-9.40E-01,-8.14E-05,-9.71E-01,カソード,
,1.88E+02,-9.41E-01,-7.72E-05,-9.53E-01,カソード,
,1.88E+02,-9.42E-01,-7.61E-05,-9.65E-01,カソード,
,1.88E+02,-9.43E-01,-6.96E-05,-9.43E-01,カソード,
,1.88E+02,-9.44E-01,-1.07E-04,-1.01E+00,カソード,
,1.88E+02,-9.45E-01,-9.35E-05,-9.84E-01,カソード,
,1.88E+02,-9.46E-01,-6.99E-05,-9.64E-01,カソード,
,1.89E+02,-9.47E-01,-7.43E-05,-9.51E-01,カソード,
,1.89E+02,-9.48E-01,-9.75E-05,-9.83E-01,カソード,
,1.89E+02,-9.49E-01,-1.25E-04,-1.05E+00,カソード,
,1.89E+02,-9.51E-01,-7.46E-05,-9.54E-01,カソード,
,1.89E+02,-9.51E-01,-1.20E-04,-1.05E+00,カソード,
,1.89E+02,-9.53E-01,-1.08E-04,-1.01E+00,カソード,
,1.89E+02,-9.53E-01,-8.52E-05,-1.02E+00,カソード,
,1.89E+02,-9.54E-01,-1.49E-04,-1.11E+00,カソード,
,1.89E+02,-9.55E-01,-6.90E-05,-1.02E+00,カソード,
,1.89E+02,-9.56E-01,-1.45E-04,-1.11E+00,カソード,
,1.90E+02,-9.57E-01,-5.55E-05,-9.98E-01,カソード,
,1.90E+02,-9.58E-01,-1.33E-04,-1.09E+00,カソード,
,1.90E+02,-9.59E-01,-6.13E-05,-9.81E-01,カソード,
,1.90E+02,-9.60E-01,-1.27E-04,-1.09E+00,カソード,
,1.90E+02,-9.62E-01,-6.76E-05,-9.84E-01,カソード,
,1.90E+02,-9.62E-01,-1.27E-04,-1.09E+00,カソード,
,1.90E+02,-9.63E-01,-1.01E-04,-1.05E+00,カソード,
,1.90E+02,-9.64E-01,-1.05E-04,-1.07E+00,カソード,
,1.90E+02,-9.66E-01,-7.50E-05,-9.61E-01,カソード,
,1.90E+02,-9.66E-01,-9.29E-05,-1.03E+00,カソード,
,1.91E+02,-9.67E-01,-1.47E-04,-1.11E+00,カソード,
,1.91E+02,-9.68E-01,-5.28E-05,-9.90E-01,カソード,
,1.91E+02,-9.69E-01,-1.27E-04,-1.09E+00,カソード,
,1.91E+02,-9.70E-01,-1.61E-04,-1.09E+00,カソード,
,1.91E+02,-9.70E-01,-9.58E-05,-1.07E+00,カソード,
,1.91E+02,-9.72E-01,-1.33E-04,-1.04E+00,カソード,
,1.91E+02,-9.73E-01,-6.79E-05,-1.01E+00,カソード,
,1.91E+02,-9.74E-01,-1.26E-04,-1.09E+00,カソード,
,1.91E+02,-9.76E-01,-6.27E-05,-9.63E-01,カソード,
,1.91E+02,-9.76E-01,-1.06E-04,-1.06E+00,カソード,
,1.92E+02,-9.77E-01,-6.04E-05,-9.93E-01,カソード,
,1.92E+02,-9.78E-01,-1.30E-04,-1.09E+00,カソード,
,1.92E+02,-9.79E-01,-1.88E-04,-1.15E+00,カソード,
,1.92E+02,-9.79E-01,-1.35E-04,-1.13E+00,カソード,
,1.92E+02,-9.81E-01,-4.68E-05,-1.00E+00,カソード,
,1.92E+02,-9.82E-01,-1.19E-04,-1.09E+00,カソード,
,1.92E+02,-9.84E-01,-1.35E-04,-1.04E+00,カソード,
,1.92E+02,-9.83E-01,-1.01E-04,-1.07E+00,カソード,
,1.92E+02,-9.86E-01,-1.06E-04,-1.01E+00,カソード,
,1.92E+02,-9.86E-01,-1.02E-04,-1.06E+00,カソード,
,1.93E+02,-9.87E-01,-1.62E-04,-1.16E+00,カソード,
,1.93E+02,-9.88E-01,-6.07E-05,-1.04E+00,カソード,
,1.93E+02,-9.89E-01,-1.47E-04,-1.14E+00,カソード,
,1.93E+02,-9.90E-01,-4.48E-05,-9.87E-01,カソード,
,1.93E+02,-9.91E-01,-1.17E-04,-1.09E+00,カソード,
,1.93E+02,-9.93E-01,-9.68E-05,-1.01E+00,カソード,
,1.93E+02,-9.93E-01,-7.53E-05,-1.02E+00,カソード,
,1.93E+02,-9.94E-01,-1.35E-04,-1.12E+00,カソード,
,1.93E+02,-9.96E-01,-8.59E-05,-9.98E-01,カソード,
,1.93E+02,-9.96E-01,-7.36E-05,-1.01E+00,カソード,
,1.94E+02,-9.97E-01,-9.90E-05,-1.06E+00,カソード,
,1.94E+02,-9.98E-01,-1.63E-04,-1.15E+00,カソード,
,1.94E+02,-9.98E-01,-9.14E-05,-1.09E+00,カソード,
,1.94E+02,-1.00E+00,-1.63E-04,-1.15E+00,アノード,
,1.94E+02,-9.98E-01,-1.18E-04,-1.14E+00,アノード,
,1.94E+02,-9.98E-01,-4.51E-05,-9.90E-01,アノード,
,1.94E+02,-9.97E-01,-1.09E-04,-1.10E+00,アノード,
,1.94E+02,-9.96E-01,-1.63E-04,-1.16E+00,アノード,
,1.94E+02,-9.94E-01,-1.17E-04,-1.13E+00,アノード,
,1.94E+02,-9.93E-01,-1.07E-04,-1.13E+00,アノード,
,1.95E+02,-9.93E-01,-1.58E-04,-1.14E+00,アノード,
,1.95E+02,-9.91E-01,-7.15E-05,-1.07E+00,アノード,
,1.95E+02,-9.91E-01,-1.24E-04,-1.13E+00,アノード,
,1.95E+02,-9.89E-01,-1.30E-04,-1.19E+00,アノード,
,1.95E+02,-9.88E-01,-1.99E-04,-1.31E+00,アノード,
,1.95E+02,-9.87E-01,-2.79E-04,-1.45E+00,アノード,
,1.95E+02,-9.86E-01,-3.66E-04,-1.58E+00,アノード,
,1.95E+02,-9.86E-01,-4.51E-04,-1.68E+00,アノード,
,1.95E+02,-9.85E-01,-5.26E-04,-1.79E+00,アノード,
,1.95E+02,-9.84E-01,-5.88E-04,-1.90E+00,アノード,
,1.96E+02,-9.83E-01,-6.39E-04,-1.99E+00,アノード,
,1.96E+02,-9.82E-01,-6.80E-04,-2.04E+00,アノード,
,1.96E+02,-9.81E-01,-7.13E-04,-2.06E+00,アノード,
,1.96E+02,-9.85E-01,1.22E-06,-8.68E-01,アノード,
,1.96E+02,-9.79E-01,-6.55E-06,-9.72E-01,アノード,
,1.96E+02,-9.78E-01,-2.58E-06,-9.78E-01,アノード,
,1.96E+02,-9.77E-01,-6.66E-06,-9.77E-01,アノード,
,1.96E+02,-9.76E-01,-2.13E-05,-9.76E-01,アノード,
,1.96E+02,-9.75E-01,-4.42E-05,-9.75E-01,アノード,
,1.96E+02,-9.74E-01,-6.67E-05,-9.74E-01,アノード,
,1.97E+02,-9.73E-01,-8.44E-05,-9.73E-01,アノード,
,1.97E+02,-9.72E-01,-9.79E-05,-9.72E-01,アノード,
,1.97E+02,-9.71E-01,-1.08E-04,-9.71E-01,アノード,
,1.97E+02,-9.70E-01,-1.16E-04,-9.70E-01,アノード,
,1.97E+02,-9.69E-01,-1.23E-04,-9.69E-01,アノード,
,1.97E+02,-9.67E-01,-1.93E-04,-1.08E+00,アノード,
,1.97E+02,-9.66E-01,-2.77E-04,-1.23E+00,アノード,
,1.97E+02,-9.66E-01,-3.01E-04,-1.37E+00,アノード,
,1.97E+02,-9.66E-01,-4.75E-05,-1.05E+00,アノード,
,1.97E+02,-9.64E-01,-1.28E-04,-1.06E+00,アノード,
,1.98E+02,-9.62E-01,-2.54E-04,-1.25E+00,アノード,
,1.98E+02,-9.62E-01,-2.98E-04,-1.38E+00,アノード,
,1.98E+02,-9.61E-01,-3.08E-04,-1.45E+00,アノード,
,1.98E+02,-9.60E-01,-3.12E-04,-1.48E+00,アノード,
,1.98E+02,-9.59E-01,-3.14E-04,-1.50E+00,アノード,
,1.98E+02,-9.58E-01,-3.16E-04,-1.52E+00,アノード,
,1.98E+02,-9.57E-01,-3.20E-04,-1.53E+00,アノード,
,1.98E+02,-9.56E-01,-3.28E-04,-1.54E+00,アノード,
,1.98E+02,-9.55E-01,-3.50E-04,-1.57E+00,アノード,
,1.98E+02,-9.53E-01,-4.22E-04,-1.68E+00,アノード,
,1.99E+02,-9.52E-01,-5.26E-04,-1.83E+00,アノード,
,1.99E+02,-9.52E-01,-5.69E-04,-1.90E+00,アノード,
,1.99E+02,-9.51E-01,-5.50E-04,-1.88E+00,アノード,
,1.99E+02,-9.50E-01,-4.90E-04,-1.83E+00,アノード,
,1.99E+02,-9.49E-01,-5.41E-04,-1.87E+00,アノード,
,1.99E+02,-9.50E-01,-3.03E-04,-1.52E+00,アノード,
,1.99E+02,-9.50E-01,-2.25E-05,-8.86E-01,アノード,
,1.99E+02,-9.46E-01,-1.58E-04,-9.42E-01,アノード,
,1.99E+02,-9.45E-01,-1.98E-04,-9.45E-01,アノード,
,1.99E+02,-9.44E-01,-2.25E-04,-9.44E-01,アノード,
,2.00E+02,-9.43E-01,-2.43E-04,-9.44E-01,アノード,
,2.00E+02,-9.42E-01,-3.36E-04,-1.04E+00,アノード,
,2.00E+02,-9.41E-01,-4.43E-04,-1.14E+00,アノード,
,2.00E+02,-9.41E-01,-4.86E-04,-1.10E+00,アノード,
,2.00E+02,-9.38E-01,-2.88E-04,-1.02E+00,アノード,
,2.00E+02,-9.37E-01,-4.39E-04,-1.14E+00,アノード,
,2.00E+02,-9.37E-01,-5.23E-04,-1.18E+00,アノード,
,2.00E+02,-9.35E-01,-2.30E-04,-9.77E-01,アノード,
,2.00E+02,-9.34E-01,-4.16E-04,-1.11E+00,アノード,
,2.00E+02,-9.35E-01,-2.46E-04,-9.15E-01,アノード,
,2.01E+02,-9.33E-01,-2.63E-04,-9.34E-01,アノード,
,2.01E+02,-9.32E-01,-2.64E-04,-9.34E-01,アノード,
,2.01E+02,-9.31E-01,-2.67E-04,-9.34E-01,アノード,
,2.01E+02,-9.30E-01,-2.71E-04,-9.35E-01,アノード,
,2.01E+02,-9.28E-01,-3.62E-04,-1.04E+00,アノード,
,2.01E+02,-9.28E-01,-4.61E-04,-1.12E+00,アノード,
,2.01E+02,-9.27E-01,-2.32E-04,-9.32E-01,アノード,
,2.01E+02,-9.25E-01,-3.50E-04,-1.03E+00,アノード,
,2.01E+02,-9.25E-01,-4.57E-04,-1.13E+00,アノード,
,2.01E+02,-9.24E-01,-2.15E-04,-9.21E-01,アノード,
,2.02E+02,-9.23E-01,-2.71E-04,-9.28E-01,アノード,
,2.02E+02,-9.22E-01,-2.83E-04,-9.30E-01,アノード,
,2.02E+02,-9.20E-01,-3.57E-04,-1.01E+00,アノード,
,2.02E+02,-9.20E-01,-4.55E-04,-1.12E+00,アノード,
,2.02E+02,-9.19E-01,-5.17E-04,-1.19E+00,アノード,
,2.02E+02,-9.19E-01,-1.89E-04,-8.91E-01,アノード,
,2.02E+02,-9.17E-01,-2.71E-04,-9.20E-01,アノード,
,2.02E+02,-9.16E-01,-2.82E-04,-9.21E-01,アノード,
,2.02E+02,-9.15E-01,-2.91E-04,-9.26E-01,アノード,
,2.02E+02,-9.13E-01,-3.85E-04,-1.03E+00,アノード,
,2.03E+02,-9.13E-01,-4.58E-04,-1.10E+00,アノード,
,2.03E+02,-9.12E-01,-2.30E-04,-9.15E-01,アノード,
,2.03E+02,-9.11E-01,-3.17E-04,-9.67E-01,アノード,
,2.03E+02,-9.10E-01,-4.21E-04,-1.08E+00,アノード,
,2.03E+02,-9.09E-01,-3.44E-04,-1.03E+00,アノード,
,2.03E+02,-9.08E-01,-4.20E-04,-1.06E+00,アノード,
,2.03E+02,-9.06E-01,-2.66E-04,-9.48E-01,アノード,
,2.03E+02,-9.06E-01,-3.89E-04,-1.05E+00,アノード,
,2.03E+02,-9.05E-01,-2.21E-04,-8.97E-01,アノード,
,2.03E+02,-9.04E-01,-3.64E-04,-1.01E+00,アノード,
,2.04E+02,-9.03E-01,-2.38E-04,-9.02E-01,アノード,
,2.04E+02,-9.02E-01,-3.69E-04,-1.01E+00,アノード,
,2.04E+02,-9.02E-01,-2.44E-04,-8.87E-01,アノード,
,2.04E+02,-9.00E-01,-2.85E-04,-9.20E-01,アノード,
,2.04E+02,-8.99E-01,-3.84E-04,-1.02E+00,アノード,
,2.04E+02,-8.98E-01,-4.39E-04,-1.08E+00,アノード,
,2.04E+02,-8.97E-01,-2.31E-04,-9.09E-01,アノード,
,2.04E+02,-8.96E-01,-3.32E-04,-9.76E-01,アノード,
,2.04E+02,-8.95E-01,-4.09E-04,-1.06E+00,アノード,
,2.04E+02,-8.95E-01,-2.06E-04,-8.73E-01,アノード,
,2.05E+02,-8.93E-01,-2.66E-04,-8.92E-01,アノード,
,2.05E+02,-8.92E-01,-3.25E-04,-9.53E-01,アノード,
,2.05E+02,-8.91E-01,-3.99E-04,-1.04E+00,アノード,
,2.05E+02,-8.91E-01,-3.81E-04,-9.76E-01,アノード,
,2.05E+02,-8.88E-01,-3.01E-04,-9.52E-01,アノード,
,2.05E+02,-8.88E-01,-2.42E-04,-8.80E-01,アノード,
,2.05E+02,-8.87E-01,-3.21E-04,-9.48E-01,アノード,
,2.05E+02,-8.87E-01,-2.67E-04,-8.81E-01,アノード,
,2.05E+02,-8.85E-01,-3.34E-04,-9.56E-01,アノード,
,2.05E+02,-8.85E-01,-2.59E-04,-8.80E-01,アノード,
,2.06E+02,-8.83E-01,-3.40E-04,-9.59E-01,アノード,
,2.06E+02,-8.82E-01,-2.69E-04,-9.19E-01,アノード,
,2.06E+02,-8.81E-01,-2.98E-04,-8.94E-01,アノード,
,2.06E+02,-8.80E-01,-3.28E-04,-9.50E-01,アノード,
,2.06E+02,-8.79E-01,-2.50E-04,-8.94E-01,アノード,
,2.06E+02,-8.78E-01,-3.09E-04,-9.02E-01,アノード,
,2.06E+02,-8.77E-01,-3.30E-04,-9.36E-01,アノード,
,2.06E+02,-8.76E-01,-3.20E-04,-9.34E-01,アノード,
,2.06E+02,-8.75E-01,-3.08E-04,-9.29E-01,アノード,
,2.06E+02,-8.74E-01,-3.06E-04,-9.16E-01,アノード,
,2.07E+02,-8.73E-01,-3.12E-04,-9.11E-01,アノード,
,2.07E+02,-8.72E-01,-2.98E-04,-9.03E-01,アノード,
,2.07E+02,-8.71E-01,-2.91E-04,-9.08E-01,アノード,
,2.07E+02,-8.70E-01,-2.95E-04,-9.04E-01,アノード,
,2.07E+02,-8.69E-01,-3.04E-04,-9.12E-01,アノード,
,2.07E+02,-8.68E-01,-2.80E-04,-9.10E-01,アノード,
,2.07E+02,-8.67E-01,-2.82E-04,-9.07E-01,アノード,
,2.07E+02,-8.66E-01,-2.94E-04,-9.06E-01,アノード,
,2.07E+02,-8.65E-01,-2.92E-04,-9.00E-01,アノード,
,2.07E+02,-8.64E-01,-2.79E-04,-8.90E-01,アノード,
,2.08E+02,-8.63E-01,-3.33E-04,-9.47E-01,アノード,
,2.08E+02,-8.62E-01,-2.50E-04,-8.61E-01,アノード,
,2.08E+02,-8.61E-01,-2.50E-04,-8.62E-01,アノード,
,2.08E+02,-8.60E-01,-2.55E-04,-8.65E-01,アノード,
,2.08E+02,-8.59E-01,-2.72E-04,-8.79E-01,アノード,
,2.08E+02,-8.58E-01,-2.87E-04,-8.95E-01,アノード,
,2.08E+02,-8.57E-01,-3.01E-04,-9.14E-01,アノード,
,2.08E+02,-8.56E-01,-3.31E-04,-9.43E-01,アノード,
,2.08E+02,-8.55E-01,-2.96E-04,-9.09E-01,アノード,
,2.08E+02,-8.54E-01,-2.46E-04,-8.68E-01,アノード,
,2.09E+02,-8.53E-01,-2.52E-04,-8.64E-01,アノード,
,2.09E+02,-8.52E-01,-2.56E-04,-8.63E-01,アノード,
,2.09E+02,-8.51E-01,-2.58E-04,-8.65E-01,アノード,
,2.09E+02,-8.50E-01,-2.61E-04,-8.66E-01,アノード,
,2.09E+02,-8.49E-01,-2.62E-04,-8.67E-01,アノード,
,2.09E+02,-8.48E-01,-2.64E-04,-8.69E-01,アノード,
,2.09E+02,-8.47E-01,-2.64E-04,-8.69E-01,アノード,
,2.09E+02,-8.46E-01,-2.65E-04,-8.70E-01,アノード,
,2.09E+02,-8.45E-01,-2.64E-04,-8.69E-01,アノード,
,2.09E+02,-8.44E-01,-2.63E-04,-8.69E-01,アノード,
,2.10E+02,-8.43E-01,-2.64E-04,-8.69E-01,アノード,
,2.10E+02,-8.42E-01,-2.63E-04,-8.68E-01,アノード,
,2.10E+02,-8.41E-01,-2.62E-04,-8.67E-01,アノード,
,2.10E+02,-8.40E-01,-2.60E-04,-8.65E-01,アノード,
,2.10E+02,-8.39E-01,-2.60E-04,-8.65E-01,アノード,
,2.10E+02,-8.38E-01,-2.60E-04,-8.65E-01,アノード,
,2.10E+02,-8.37E-01,-2.59E-04,-8.64E-01,アノード,
,2.10E+02,-8.36E-01,-2.58E-04,-8.64E-01,アノード,
,2.10E+02,-8.35E-01,-2.58E-04,-8.62E-01,アノード,
,2.10E+02,-8.34E-01,-2.55E-04,-8.60E-01,アノード,
,2.11E+02,-8.33E-01,-2.54E-04,-8.59E-01,アノード,
,2.11E+02,-8.32E-01,-2.54E-04,-8.58E-01,アノード,
,2.11E+02,-8.31E-01,-2.53E-04,-8.57E-01,アノード,
,2.11E+02,-8.30E-01,-2.52E-04,-8.56E-01,アノード,
,2.11E+02,-8.29E-01,-2.52E-04,-8.56E-01,アノード,
,2.11E+02,-8.28E-01,-2.52E-04,-8.56E-01,アノード,
,2.11E+02,-8.27E-01,-2.52E-04,-8.55E-01,アノード,
,2.11E+02,-8.26E-01,-2.51E-04,-8.54E-01,アノード,
,2.11E+02,-8.25E-01,-2.50E-04,-8.53E-01,アノード,
,2.11E+02,-8.24E-01,-2.48E-04,-8.51E-01,アノード,
,2.12E+02,-8.23E-01,-2.48E-04,-8.50E-01,アノード,
,2.12E+02,-8.22E-01,-2.48E-04,-8.51E-01,アノード,
,2.12E+02,-8.21E-01,-2.51E-04,-8.53E-01,アノード,
,2.12E+02,-8.20E-01,-2.53E-04,-8.54E-01,アノード,
,2.12E+02,-8.19E-01,-2.52E-04,-8.53E-01,アノード,
,2.12E+02,-8.18E-01,-2.49E-04,-8.51E-01,アノード,
,2.12E+02,-8.17E-01,-2.48E-04,-8.50E-01,アノード,
,2.12E+02,-8.16E-01,-2.47E-04,-8.49E-01,アノード,
,2.12E+02,-8.15E-01,-2.46E-04,-8.48E-01,アノード,
,2.12E+02,-8.14E-01,-2.45E-04,-8.46E-01,アノード,
,2.13E+02,-8.13E-01,-2.44E-04,-8.46E-01,アノード,
,2.13E+02,-8.12E-01,-2.43E-04,-8.44E-01,アノード,
,2.13E+02,-8.11E-01,-2.44E-04,-8.45E-01,アノード,
,2.13E+02,-8.10E-01,-2.41E-04,-8.43E-01,アノード,
,2.13E+02,-8.09E-01,-2.46E-04,-8.52E-01,アノード,
,2.13E+02,-8.08E-01,-2.81E-04,-8.82E-01,アノード,
,2.13E+02,-8.07E-01,-3.02E-04,-9.05E-01,アノード,
,2.13E+02,-8.06E-01,-3.18E-04,-9.27E-01,アノード,
,2.13E+02,-8.05E-01,-3.31E-04,-9.47E-01,アノード,
,2.13E+02,-8.04E-01,-1.70E-04,-8.01E-01,アノード,
,2.14E+02,-8.03E-01,-1.96E-04,-8.05E-01,アノード,
,2.14E+02,-8.02E-01,-2.02E-04,-8.05E-01,アノード,
,2.14E+02,-8.01E-01,-2.10E-04,-8.09E-01,アノード,
,2.14E+02,-8.00E-01,-2.40E-04,-8.37E-01,アノード,
,2.14E+02,-7.99E-01,-2.37E-04,-8.36E-01,アノード,
,2.14E+02,-7.98E-01,-2.16E-04,-8.16E-01,アノード,
,2.14E+02,-7.97E-01,-2.17E-04,-8.14E-01,アノード,
,2.14E+02,-7.96E-01,-2.24E-04,-8.21E-01,アノード,
,2.14E+02,-7.95E-01,-2.41E-04,-8.40E-01,アノード,
,2.14E+02,-7.94E-01,-2.27E-04,-8.26E-01,アノード,
,2.15E+02,-7.93E-01,-2.15E-04,-8.14E-01,アノード,
,2.15E+02,-7.92E-01,-2.16E-04,-8.14E-01,アノード,
,2.15E+02,-7.91E-01,-2.23E-04,-8.19E-01,アノード,
,2.15E+02,-7.90E-01,-2.28E-04,-8.24E-01,アノード,
,2.15E+02,-7.89E-01,-2.12E-04,-8.09E-01,アノード,
,2.15E+02,-7.88E-01,-2.13E-04,-8.09E-01,アノード,
,2.15E+02,-7.87E-01,-2.25E-04,-8.24E-01,アノード,
,2.15E+02,-7.86E-01,-2.49E-04,-8.45E-01,アノード,
,2.15E+02,-7.85E-01,-2.60E-04,-8.53E-01,アノード,
,2.15E+02,-7.84E-01,-1.87E-04,-7.95E-01,アノード,
,2.16E+02,-7.83E-01,-2.03E-04,-8.00E-01,アノード,
,2.16E+02,-7.82E-01,-2.13E-04,-8.10E-01,アノード,
,2.16E+02,-7.81E-01,-2.24E-04,-8.20E-01,アノード,
,2.16E+02,-7.80E-01,-2.14E-04,-8.09E-01,アノード,
,2.16E+02,-7.79E-01,-2.09E-04,-8.04E-01,アノード,
,2.16E+02,-7.78E-01,-2.09E-04,-8.05E-01,アノード,
,2.16E+02,-7.77E-01,-2.07E-04,-8.04E-01,アノード,
,2.16E+02,-7.76E-01,-2.09E-04,-8.04E-01,アノード,
,2.16E+02,-7.75E-01,-1.94E-04,-7.88E-01,アノード,
,2.16E+02,-7.74E-01,-1.96E-04,-7.88E-01,アノード,
,2.17E+02,-7.73E-01,-1.99E-04,-7.92E-01,アノード,
,2.17E+02,-7.72E-01,-2.04E-04,-7.99E-01,アノード,
,2.17E+02,-7.71E-01,-2.20E-04,-8.07E-01,アノード,
,2.17E+02,-7.70E-01,-1.92E-04,-7.84E-01,アノード,
,2.17E+02,-7.69E-01,-1.88E-04,-7.81E-01,アノード,
,2.17E+02,-7.68E-01,-1.90E-04,-7.83E-01,アノード,
,2.17E+02,-7.67E-01,-1.95E-04,-7.89E-01,アノード,
,2.17E+02,-7.66E-01,-1.94E-04,-7.84E-01,アノード,
,2.17E+02,-7.65E-01,-1.89E-04,-7.79E-01,アノード,
,2.17E+02,-7.64E-01,-1.87E-04,-7.77E-01,アノード,
,2.18E+02,-7.63E-01,-1.86E-04,-7.78E-01,アノード,
,2.18E+02,-7.62E-01,-1.86E-04,-7.76E-01,アノード,
,2.18E+02,-7.61E-01,-1.83E-04,-7.72E-01,アノード,
,2.18E+02,-7.60E-01,-1.83E-04,-7.72E-01,アノード,
,2.18E+02,-7.59E-01,-1.83E-04,-7.73E-01,アノード,
,2.18E+02,-7.58E-01,-1.83E-04,-7.73E-01,アノード,
,2.18E+02,-7.57E-01,-1.83E-04,-7.71E-01,アノード,
,2.18E+02,-7.56E-01,-1.76E-04,-7.65E-01,アノード,
,2.18E+02,-7.55E-01,-1.77E-04,-7.65E-01,アノード,
,2.18E+02,-7.54E-01,-1.78E-04,-7.67E-01,アノード,
,2.19E+02,-7.53E-01,-1.84E-04,-7.70E-01,アノード,
,2.19E+02,-7.52E-01,-1.76E-04,-7.63E-01,アノード,
,2.19E+02,-7.51E-01,-1.75E-04,-7.62E-01,アノード,
,2.19E+02,-7.50E-01,-1.72E-04,-7.59E-01,アノード,
,2.19E+02,-7.49E-01,-1.71E-04,-7.58E-01,アノード,
,2.19E+02,-7.48E-01,-1.70E-04,-7.56E-01,アノード,
,2.19E+02,-7.47E-01,-1.67E-04,-7.52E-01,アノード,
,2.19E+02,-7.46E-01,-1.66E-04,-7.51E-01,アノード,
,2.19E+02,-7.45E-01,-1.62E-04,-7.47E-01,アノード,
,2.19E+02,-7.44E-01,-1.63E-04,-7.47E-01,アノード,
,2.20E+02,-7.43E-01,-1.62E-04,-7.46E-01,アノード,
,2.20E+02,-7.42E-01,-1.61E-04,-7.45E-01,アノード,
,2.20E+02,-7.41E-01,-1.62E-04,-7.45E-01,アノード,
,2.20E+02,-7.40E-01,-1.61E-04,-7.44E-01,アノード,
,2.20E+02,-7.39E-01,-1.60E-04,-7.43E-01,アノード,
,2.20E+02,-7.38E-01,-1.59E-04,-7.42E-01,アノード,
,2.20E+02,-7.37E-01,-1.59E-04,-7.42E-01,アノード,
,2.20E+02,-7.36E-01,-1.58E-04,-7.41E-01,アノード,
,2.20E+02,-7.35E-01,-1.58E-04,-7.41E-01,アノード,
,2.20E+02,-7.34E-01,-1.56E-04,-7.39E-01,アノード,
,2.21E+02,-7.33E-01,-1.55E-04,-7.38E-01,アノード,
,2.21E+02,-7.32E-01,-1.55E-04,-7.37E-01,アノード,
,2.21E+02,-7.31E-01,-1.54E-04,-7.37E-01,アノード,
,2.21E+02,-7.30E-01,-1.54E-04,-7.36E-01,アノード,
,2.21E+02,-7.29E-01,-1.52E-04,-7.34E-01,アノード,
,2.21E+02,-7.28E-01,-1.51E-04,-7.33E-01,アノード,
,2.21E+02,-7.27E-01,-1.51E-04,-7.32E-01,アノード,
,2.21E+02,-7.26E-01,-1.50E-04,-7.31E-01,アノード,
,2.21E+02,-7.25E-01,-1.50E-04,-7.30E-01,アノード,
,2.21E+02,-7.24E-01,-1.48E-04,-7.29E-01,アノード,
,2.22E+02,-7.23E-01,-1.48E-04,-7.29E-01,アノード,
,2.22E+02,-7.22E-01,-1.47E-04,-7.28E-01,アノード,
,2.22E+02,-7.21E-01,-1.47E-04,-7.27E-01,アノード,
,2.22E+02,-7.20E-01,-1.46E-04,-7.25E-01,アノード,
,2.22E+02,-7.19E-01,-1.44E-04,-7.24E-01,アノード,
,2.22E+02,-7.18E-01,-1.44E-04,-7.23E-01,アノード,
,2.22E+02,-7.17E-01,-1.44E-04,-7.23E-01,アノード,
,2.22E+02,-7.16E-01,-1.46E-04,-7.25E-01,アノード,
,2.22E+02,-7.15E-01,-1.43E-04,-7.22E-01,アノード,
,2.22E+02,-7.14E-01,-1.41E-04,-7.20E-01,アノード,
,2.23E+02,-7.13E-01,-1.40E-04,-7.19E-01,アノード,
